SALES_ID,ORDER_ID,ORDER_DATE,CLOSE_DATE,CUSTOMER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMT,TAX_AMT,TOTAL_AMOUNT,CURRENCY,SALES_CHANNEL,STATUS,RETURN_FLAG,SALES_REP_ID,DEPARTMENT_ID,DEPARTMENT_NAME,REGION_CODE,REGION_NAME,MARKET_AREA_CODE,MARKET_AREA_NAME,SOURCE_SYSTEM,BATCH_ID,INGEST_TS,RECORD_HASH,IS_DELETED
358,ORD-100358,2023-10-16,2023-10-25,CUST-4221,SKU-385,19.4,218.92,7.63,339.76,4579.18,GBP,Direct,Returned,true,264,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-9220,2025-09-24 04:58:31.000,XIIsDdBIxS7POWG2,False
359,ORD-100359,2024-04-19,2024-06-11,CUST-3322,SKU-387,27.88,150.97,1.5,336.72,4544.26,INR,Online,Won,false,5,SLS,Sales,APAC,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-5636,2025-09-24 04:58:31.000,8zXJNei4dM6NJRWs,False
360,ORD-100360,2021-08-23,2021-10-07,CUST-7995,SKU-702,16.09,635.78,21.62,818.38,11026.46,GBP,Online,Won,false,214,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-9791,2025-09-24 04:58:31.000,VaK9BAiDlArdx84x,False
361,ORD-100361,2022-12-11,2023-02-09,CUST-3588,SKU-138,4.15,414.91,28.51,137.75,1831.12,GBP,Direct,Closed,false,239,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-7854,2025-09-24 04:58:31.000,NrWbcIejqoWNnJQF,False
362,ORD-100362,2023-02-17,2023-03-23,CUST-5351,SKU-633,13.19,288.35,43.62,304.27,4063.99,EUR,Partner,Returned,true,38,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-WEST,Europe - West,CRM,CRMLOAD-5829,2025-09-24 04:58:31.000,K5ZOj0uKRg6avusT,False
363,ORD-100363,,2025-09-22,CUST-9994,SKU-749,47.62,378.42,54.22,1441.63,19407.77,JPY,Direct,Won,false,280,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-4333,2025-09-24 04:58:31.000,2ZHSQdQElP8VmuAE,False
364,ORD-100364,2022-01-14,2022-02-17,CUST-1103,SKU-343,-3.14,693.47,5.91,2703.98,36497.8,GBP,Partner,Closed,false,154,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-5478,2025-09-24 04:58:31.000,hXW6Ax2APUmJY8pu,False
365,ORD-100365,2023-08-02,2023-09-24,CUST-1265,SKU-513,9.12,21.12,66.1,15.41,141.92,JPY,Online,Open,false,70,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-7099,2025-09-24 04:58:31.000,hMerdF5QhiPfKcg2,False
366,ORD-100366,2023-03-31,2023-04-09,CUST-2365,SKU-492,16.72,68.38,73.05,91.47,1161.73,CAD,Partner,Won,false,50,SLS,Sales,LATAM,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-6228,2025-09-24 04:58:31.000,WNRZcKqkDnvGA55d,False
367,ORD-100367,2025-09-02,2025-09-07,CUST-9035,SKU-111,44.29,217.44,17.96,770.43,10382.89,CAD,Partner,Closed,false,278,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-4088,2025-09-24 04:58:31.000,je5664roLavnb1RV,False
368,ORD-100368,2022-03-30,2022-05-28,CUST-1601,SKU-606,40.47,675.04,98.05,2185.51,29406.33,EUR,Online,Lost,false,63,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-3530,2025-09-24 04:58:31.000,pTn7XmAKUSDbZykK,False
369,ORD-100369,2025-09-16,2025-10-23,CUST-8415,SKU-827,10.1,844.63,26.34,682.46,9186.88,INR,Direct,Won,false,52,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-8555,2025-09-24 04:58:31.000,4zRj6eOyghyjG9V2,False
370,ORD-100370,2023-07-20,2023-09-03,CUST-7779,SKU-389,9.93,59.29,56.65,47.1,579.2,???,Direct,Won,false,159,SLS,Sales,APAC,Asia Pacific,APAC-NORTH,APAC - North,CRM,CRMLOAD-8706,2025-09-24 04:58:31.000,N4BVbF2bWBfN8wiG,False
371,ORD-100371,2021-05-04,2021-06-29,CUST-8425,SKU-238,48.76,637.37,47.71,2486.25,33516.7,USD,Partner,Lost,false,1,SLS,Sales,LATAM,Latin America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-8149,2025-09-24 04:58:31.000,DsDQc6MIc7xpRDmg,False
372,ORD-100372,2025-11-30,2026-01-13,CUST-5305,SKU-565,40.7,968.94,68.06,3154.87,42522.67,INR,Direct,Closed,false,37,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-9829,2025-09-24 04:58:31.000,1VXiTkvk5XZ1faZV,False
373,ORD-100373,2022-03-30,2022-05-26,CUST-6881,SKU-797,33,237.28,23.47,626.42,8433.19,INR,Direct,Won,false,99,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-3908,2025-09-24 04:58:31.000,U93ZpFDBkamu4IDo,False
374,ORD-100374,2024-08-10,2024-09-10,CUST-8045,SKU-241,44.16,921.82,32.31,3256.61,43931.87,CAD,Online,Closed,false,162,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-9583,2025-09-24 04:58:31.000,5pbQKupTWjuurVbu,False
375,ORD-100375,2025-06-14,2025-06-26,CUST-7714,SKU-406,4.44,442.34,97.15,157.12,2127.68,GBP,Partner,Won,false,171,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-1503,2025-09-24 04:58:31.000,r5CLm9RhBmdB0joU,False
376,ORD-100376,2022-03-23,2022-05-08,CUST-7288,SKU-234,12.36,787.2,56.23,778.38,10451.94,INR,Online,Won,false,1,SLS,Sales,LATAM,Latin America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-6331,2025-09-24 04:58:31.000,1Plf90OMrgzOI4Jb,False
377,ORD-100377,2025-09-08,2025-10-18,CUST-9344,SKU-554,26.27,727.47,66.22,1528.85,20573.27,EUR,Online,Open,false,277,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-7929,2025-09-24 04:58:31.000,37q6jJmgtRQjv7KY,False
378,ORD-100378,2023-10-09,2023-10-16,CUST-6483,SKU-396,1.23,78.01,32.9,7.68,70.73,EUR,Online,Closed,false,122,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-1445,2025-09-24 04:58:31.000,WFHmedX9Y1Cg4HKS,False
379,ORD-100379,2022-04-21,2022-05-28,CUST-3763,SKU-268,46.8,570.96,61.03,2137.67,23029.27,GBP,Direct,Lost,false,246,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-4562,2025-09-24 04:58:31.000,QrfWn3DwT5IA3Cbp,False
380,ORD-100380,2021-07-21,2021-08-18,CUST-3591,SKU-881,23.68,627.96,35.35,1189.61,16024.35,EUR,Direct,Closed,false,260,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-3342,2025-09-24 04:58:31.000,eyir39wVs6ZjUeBi,False
381,ORD-100381,2024-02-22,2024-02-28,CUST-2651,SKU-481,32.51,547.36,48.76,1423.57,19169.48,USD,Direct,Open,false,274,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-8792,2025-09-24 04:58:31.000,gjhIHiQnp9VFCFAB,False
382,ORD-100382,2023-11-20,2024-01-10,CUST-9611,SKU-170,25.18,453.28,72.85,913.09,12253.83,CAD,Partner,Closed,false,108,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-3465,2025-09-24 04:58:31.000,XmJRffFLmv6OkMqc,False
383,ORD-100383,2021-01-20,2021-02-12,CUST-2546,SKU-148,40.26,962.8,23.55,3100.99,41839.77,JPY,Direct,Closed,false,46,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-4924,2025-09-24 04:58:31.000,05VcCcYBGLmrMyzC,False
384,ORD-100384,2023-11-02,2023-12-05,CUST-8624,SKU-449,18.99,857.7,59.41,1303.02,17531.33,INR,Online,Returned,true,107,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-8483,2025-09-24 04:58:31.000,cX6CFSyQlVi0dCJP,False
385,ORD-100385,2025-03-21,2025-04-30,CUST-1166,SKU-854,16.11,841.77,76.1,1084.87,14569.68,EUR,Direct,Won,false,109,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-5755,2025-09-24 04:58:31.000,bHyNlbaDLdOBUngq,False
386,ORD-100386,2025-05-18,2025-05-24,CUST-9368,SKU-602,23.35,602.42,10.48,1125.32,15181.35,GBP,Partner,Won,false,178,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-5831,2025-09-24 04:58:31.000,6OWbQGBAWVAsQWDu,False
387,ORD-100387,2025-07-13,2025-08-24,CUST-9883,SKU-195,4.42,241.92,79.02,85.54,1075.81,CAD,Direct,Lost,false,151,SLS,Sales,LATAM,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-9233,2025-09-24 04:58:31.000,FrrO8mGAJuls4E7b,False
388,ORD-100388,2022-01-23,2022-03-19,CUST-6181,SKU-674,46.18,127.67,58.29,471.66,6309.17,EUR,Direct,Closed,false,244,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-1236,2025-09-24 04:58:31.000,ZV1StmDMG6W5h7wx,False
389,ORD-100389,2025-07-13,2025-07-27,CUST-2972,SKU-564,13.44,257.21,63.29,276.55,3670.16,AUD,Online,Won,false,226,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-3550,2025-09-24 04:58:31.000,txBswC1Y1D7d0Pb0,False
390,ORD-100390,2022-11-04,2022-12-30,CUST-6185,SKU-913,30.78,73.34,64.84,180.59,2373.16,JPY,Online,Open,false,171,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-3467,2025-09-24 04:58:31.000,4asGtuJ0Xy28jl8g,False
391,ORD-100391,2022-06-07,2022-07-08,CUST-5529,SKU-893,49.85,819.39,19.81,3267.73,44094.51,INR,Online,Won,false,130,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-5143,2025-09-24 04:58:31.000,CZuSTR6k4kKVEECg,False
392,ORD-100392,2025-07-28,2025-09-14,CUST-3367,SKU-215,40.39,516.52,98.16,1668.98,22433.06,USD,Direct,Closed,false,211,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-3006,2025-09-24 04:58:31.000,RDbAvzamZOcABoCS,False
393,ORD-100393,2024-05-17,2024-07-14,CUST-4640,SKU-677,45.45,331.1,76.25,1203.88,16176.13,EUR,Direct,Won,false,275,SLS,Sales,LATAM,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-2631,2025-09-24 04:58:31.000,YQlTYBWtfFew51Uy,False
394,ORD-100394,2021-10-30,2021-11-18,CUST-1962,SKU-642,26.45,103.42,76.87,218.84,2877.43,AUD,Online,Closed,false,163,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-2394,2025-09-24 04:58:31.000,xRcUPneijCjaxcbY,False
395,ORD-100395,2024-05-10,2024-05-10,CUST-3787,SKU-751,13.79,300.46,41.3,331.47,4433.51,INR,Online,Closed,false,89,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-9166,2025-09-24 04:58:31.000,Kd3OLwfg4Cy3EuyE,False
396,ORD-100396,2024-06-12,2024-07-21,CUST-3023,SKU-785,35.8,59.01,75.23,169,2206.33,JPY,Online,Open,false,31,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-1958,2025-09-24 04:58:31.000,r05TrFJqJ8KLBp0f,False
397,ORD-100397,2023-08-27,2023-09-05,CUST-9471,SKU-242,31.17,986.34,17.24,2459.54,33186.52,AUD,Direct,--,false,165,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-7429,2025-09-24 04:58:31.000,2O3cB1ivM1nncJNc,False
398,ORD-100398,2021-09-22,2021-11-14,CUST-2508,SKU-709,23.81,634.83,4.67,1209.22,16319.85,EUR,Partner,Won,false,194,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-7407,2025-09-24 04:58:31.000,tfdNUSozGUnWIbQc,False
399,ORD-100399,2021-11-06,2022-01-05,CUST-4733,SKU-244,5.5,849.04,60.78,373.58,4982.52,INR,Direct,Won,false,277,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-9320,2025-09-24 04:58:31.000,Ionc4YKPSK4YpFzx,False
400,ORD-100400,2021-04-29,2021-05-14,CUST-6073,SKU-776,15.92,197.59,57.15,251.65,3340.13,GBP,Partner,Won,false,181,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-5254,2025-09-24 04:58:31.000,qOe767PCMX3EulsR,False
401,ORD-100401,2021-06-24,2021-07-22,CUST-2915,SKU-593,31.07,66.92,78.05,166.34,2167.49,EUR,Direct,Closed,false,192,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-1501,2025-09-24 04:58:31.000,x9oMDFNzWMpmOIjA,False
402,ORD-100402,2023-05-24,2023-06-19,CUST-3220,SKU-244,48.72,625.83,41.81,2439.24,32887.87,AUD,Partner,Closed,false,19,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-6731,2025-09-24 04:58:31.000,MehIb1XOOXbqP1Wr,False
403,ORD-100403,2023-04-24,2023-05-26,CUST-9557,SKU-114,31.21,686.8,43.39,1714.8,23106.44,EUR,Direct,Lost,false,241,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-NORTH,Europe - North,CRM,CRMLOAD-6589,2025-09-24 04:58:31.000,b5yZiYDwsCbr6qCW,False
404,ORD-100404,2021-07-14,2021-08-26,CUST-9226,SKU-385,13.79,970.1,47.19,1070.21,15733.15,INR,Direct,Won,false,244,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-2075,2025-09-24 04:58:31.000,55IbtTGSIX16EUZp,False
405,ORD-100405,2021-07-31,2021-08-02,CUST-7465,SKU-819,23.16,94.22,88.3,174.57,2268.41,JPY,Online,--,false,172,SLS,Sales,NA,North America,APAC-NORTH,APAC - North,CRM,CRMLOAD-4587,2025-09-24 04:58:31.000,ZVsRikpEwrxeOh5o,False
406,ORD-100406,2021-09-02,2021-10-11,CUST-5058,SKU-248,30.29,109.2,76.11,264.61,3496.17,JPY,Online,Returned,true,184,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-NORTH,Europe - North,CRM,CRMLOAD-7450,2025-09-24 04:58:31.000,CrYiEzYyhbAxzTvG,False
407,ORD-100407,2021-08-10,2021-08-17,CUST-3655,SKU-214,1.42,428.39,68.61,48.67,588.37,GBP,Partner,Won,false,39,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-2271,2025-09-24 04:58:31.000,pnhk8t23BWUNJLeN,False
408,ORD-100408,2024-05-23,2024-06-06,CUST-3588,SKU-107,44.24,772.36,49.18,2733.54,36853.57,CAD,Partner,Won,false,121,SLS,Sales,APAC,Asia Pacific,APAC-NORTH,APAC - North,CRM,CRMLOAD-3264,2025-09-24 04:58:31.000,snT3h8vAQ400LMaH,False
409,ORD-100409,2021-05-04,2021-06-19,CUST-8866,SKU-162,45.36,296.45,63.94,1075.76,14458.79,USD,Direct,Won,false,99,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-4021,2025-09-24 04:58:31.000,sQKszalg7lOOeVXV,False
410,ORD-100410,2021-07-25,2021-09-09,CUST-4312,SKU-236,4.12,661.05,95.9,217.88,2845.51,JPY,Partner,Won,false,54,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-7565,2025-09-24 04:58:31.000,hLK2lD3fdlauDX7S,False
411,ORD-100411,2023-10-07,2023-12-05,CUST-6877,SKU-522,42.73,192.64,67.87,658.52,8822.16,GBP,Direct,Open,false,112,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-1049,2025-09-24 04:58:31.000,O76KOvPeMJ4LhC3t,False
412,ORD-100412,2023-08-25,2023-10-10,CUST-2570,SKU-567,29.76,357.82,69.36,851.9,11431.26,CAD,Partner,Won,false,207,SLS,Sales,EMEA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-3608,2025-09-24 04:58:31.000,tewnSbZKgTzKsjuK,False
413,ORD-100413,2024-09-23,2024-11-09,CUST-3396,SKU-594,25.66,752.07,75.39,1543.85,20766.58,INR,Direct,Closed,false,259,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-3741,2025-09-24 04:58:31.000,AvIAifm6O1SElcay,False
414,ORD-100414,2022-01-01,2022-03-02,CUST-2530,SKU-351,10.77,633.93,45.94,546.19,7327.68,USD,Direct,WON?,false,278,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-7885,2025-09-24 04:58:31.000,rYfmqGtxEjHbALGb,False
415,ORD-100415,2023-12-06,2023-12-27,CUST-4554,SKU-235,45.35,384.77,26.87,1395.95,18818.4,AUD,Direct,Won,false,239,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-2913,2025-09-24 04:58:31.000,brqtppajpgjOnOoE,False
416,ORD-100416,2021-07-21,2021-09-02,CUST-6149,SKU-784,8.94,575,9.4,411.24,5542.34,EUR,Online,Won,false,99,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-9706,2025-09-24 04:58:31.000,6Qr5tyEr2DguU3dU,False
417,ORD-100417,2025-11-01,2025-12-08,CUST-5046,SKU-972,-3.74,551.09,90.44,48.94,570.21,JPY,Online,Won,false,220,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-8877,2025-09-24 04:58:31.000,Ehyb2b2kePJGsxz4,False
418,ORD-100418,2024-01-25,2024-03-21,CUST-7882,SKU-470,43.76,565.46,33.65,1979.56,26690.44,EUR,Online,Won,false,12,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-5906,2025-09-24 04:58:31.000,r8IUlZviBlC4ymTv,False
419,ORD-100419,2024-04-17,2024-06-12,CUST-2070,SKU-797,40.33,273.44,22.29,882.23,11887.78,USD,Online,Won,false,37,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-1002,2025-09-24 04:58:31.000,8xRKaHPtrfbkdbtF,False
420,ORD-100420,2024-12-27,2025-02-02,CUST-3079,SKU-584,8.08,924.02,84.49,597.29,7978.88,INR,Partner,Closed,false,9,SLS,Sales,LATAM,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-8599,2025-09-24 04:58:31.000,v5LQ0EzOglgWMl2j,False
421,ORD-100421,2022-02-20,2022-04-09,CUST-9627,SKU-604,17.21,784.01,60.67,1079.42,14511.56,JPY,Partner,Won,false,34,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9393,2025-09-24 04:58:31.000,INZIIVnDFYiao1f8,False
422,ORD-100422,2024-07-30,2024-09-03,CUST-2506,SKU-336,11.66,540.05,18.19,503.76,6782.55,EUR,Direct,Closed,false,54,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-8393,2025-09-24 04:58:31.000,oHTXwbgwfsXDsz09,False
423,ORD-100423,2024-11-24,2024-11-25,CUST-9027,SKU-339,5.33,820.57,87.91,349.89,4635.62,INR,Direct,Open,false,128,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-3090,2025-09-24 04:58:31.000,k61QdhJ7TJKD0D3B,False
424,ORD-100424,2023-08-24,2023-10-20,CUST-7722,SKU-923,49.45,667.43,44.64,2640.35,35600.12,USD,Partner,Won,false,117,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-1737,2025-09-24 04:58:31.000,wNYS8K6Hgrb9QDd7,False
425,ORD-100425,2023-06-19,2023-07-14,CUST-3921,SKU-265,1.87,238.73,19.63,35.71,462.51,USD,Online,Won,false,100,SLS,Sales,EMEA,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-8123,2025-09-24 04:58:31.000,b3WTXGflSiLz5Vwh,False
426,ORD-100426,2024-01-21,2024-03-15,CUST-7963,SKU-456,32.15,52.98,48.16,136.26,1791.41,EUR,Direct,Won,false,53,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-9405,2025-09-24 04:58:31.000,mPGEl0IwJ7MPPVNj,False
427,ORD-100427,2022-01-03,2022-02-05,CUST-2767,SKU-293,40.59,976.82,2.06,3171.93,42818.99,GBP,Direct,Won,false,62,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9449,2025-09-24 04:58:31.000,uvrXNjsJZLPt0MLr,False
428,ORD-100428,2024-03-15,2024-04-16,CUST-9320,SKU-333,16.59,409.41,94.15,543.37,7241.33,INR,Online,Lost,false,211,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-2163,2025-09-24 04:58:31.000,RnRCzK8KmtiN4dqh,False
429,ORD-100429,2023-12-19,2024-01-27,CUST-5608,SKU-689,41.98,167.67,82.83,563.1,7519.06,INR,Partner,Lost,false,256,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-1601,2025-09-24 04:58:31.000,KtjCpa5n7FqyfIta,False
430,ORD-100430,2022-03-27,2022-04-02,CUST-7405,SKU-231,21.48,917.25,22.02,1576.2,21256.71,AUD,Partner,Lost,false,178,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9401,2025-09-24 04:58:31.000,DOn0yZpOKJsq5b0x,False
431,ORD-100431,2023-11-27,2023-12-27,CUST-2061,SKU-824,28.71,878.8,23.41,2018.43,27225.37,EUR,Partner,Open,false,3,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-2464,2025-09-24 04:58:31.000,tSF0m68zJaIAWUR9,False
432,ORD-100432,2021-02-10,2021-03-16,CUST-8721,SKU-814,17.7,-20.57,91.09,876.39,15798.81,GBP,Direct,Returned,true,251,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-6038,2025-09-24 04:58:31.000,UP0dZdKwG0rFUHIL,False
433,ORD-100433,2021-10-27,2021-11-01,CUST-3912,SKU-688,23.36,277.61,59.46,518.8,6944.31,EUR,Online,Won,false,287,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9384,2025-09-24 04:58:31.000,QTUU90efOuu4pz8P,False
434,ORD-100434,2024-05-12,2024-05-20,CUST-7856,SKU-416,10.84,806.57,40.65,699.46,9402.03,JPY,Online,Closed,false,51,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-5374,2025-09-24 04:58:31.000,cjuSvvAaYs74KKSd,False
435,ORD-100435,2025-09-24,2025-11-01,CUST-6287,SKU-158,4.37,228.38,20.26,79.84,1057.6,INR,Partner,Lost,false,197,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-3839,2025-09-24 04:58:31.000,T2wn6FQFWsMGE5mI,False
436,ORD-100436,2023-01-16,2023-02-17,CUST-5564,SKU-716,41.54,232.4,66.34,772.31,10359.87,GBP,Online,Won,false,8,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-7872,2025-09-24 04:58:31.000,rTHA9CONtK69AMQg,False
437,ORD-100437,2022-07-12,2022-08-04,CUST-4707,SKU-436,29.08,875.91,43.2,2037.72,27465.98,AUD,Direct,Returned,true,217,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-7358,2025-09-24 04:58:31.000,4piNOb9VNrcmelMu,False
438,ORD-100438,2022-09-24,2022-11-20,CUST-8400,SKU-406,21.45,410.86,69.8,705.04,4891.82,USD,Direct,Returned,true,80,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-2493,2025-09-24 04:58:31.000,bVcb4fLYdZv0WDLA,False
439,ORD-100439,2021-07-06,2021-08-20,CUST-4555,SKU-726,30.07,622.08,6.94,1496.48,20195.49,INR,Partner,Closed,false,202,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-3753,2025-09-24 04:58:31.000,qvbSX9CywMJeC5tL,False
440,ORD-100440,2021-04-01,2021-04-08,CUST-2035,SKU-770,32.35,537.96,71.5,1392.24,18723.75,GBP,Partner,Open,false,229,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-6997,2025-09-24 04:58:31.000,JfSCex5R4shdm3cQ,False
441,ORD-100441,2021-03-14,2021-04-29,CUST-1860,SKU-365,1.18,956.22,75.95,90.27,1142.66,CAD,Direct,Closed,false,5,SLS,Sales,LATAM,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-7111,2025-09-24 04:58:31.000,RMc8kNtEXhrAuO0Z,False
442,ORD-100442,2024-07-20,2024-08-17,CUST-7355,SKU-580,27.27,667.96,28.68,1457.22,19643.81,JPY,Online,Won,false,33,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-2851,2025-09-24 04:58:31.000,LCPeFz2f167rsjXS,False
443,ORD-100443,2022-04-11,2022-04-15,CUST-4675,SKU-629,35.41,263.79,78.41,747.26,10009.65,USD,Direct,Lost,false,215,SLS,Sales,NA,North America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-3015,2025-09-24 04:58:31.000,YXSmibcx6OMfRqD9,False
444,ORD-100444,2023-03-16,2023-03-22,CUST-9546,SKU-332,28.08,483.82,75.06,1086.85,14597.46,CAD,Direct,Won,false,227,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-6667,2025-09-24 04:58:31.000,21ZDEe8Aa1UPneKn,False
445,ORD-100445,2024-01-09,2024-01-13,CUST-2332,SKU-451,35.54,378.51,82.36,1076.18,14446.07,JPY,Direct,Returned,true,247,SLS,Sales,NA,North America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-3455,2025-09-24 04:58:31.000,TiE9yeIkF37RRAOH,False
